id,y
aa9d028b,0
15188128,0
54ff8811,0
47c13cb6,0
44c93f48,1
defd1e01,0
e4aedb73,0
ec52ddee,1
d7081acf,0
12b35705,0
11ca8236,0
b2fbb0e4,0
e98876ed,0
6b8ea012,0
6bfce154,0
03b2ed23,0
1b0ee763,0
bc2de6b5,0
c08c009b,0
1bfe4c0b,0
a99c7cf7,0
4263f8d6,0
88a39001,0
67d23c01,0
ad96df8e,0
c272778a,1
0258106f,0
5db5b244,0
490d85dd,0
cd146fbd,0
7ce75996,0
a89c4a51,0
a7072025,0
2308b3cc,0
65e2d883,0
04c4cd92,0
4096096f,1
44c53f14,0
8f54ff0a,0
b46540c1,0
b180b388,0
cf9b8a9e,0
e984641f,0
13449ac9,0
8f211eac,0
514157d7,1
283118c7,0
ae2ed955,0
ff989d04,0
f2112fbd,0
b36bb133,1
a6bd517b,0
81152915,1
b1cb6cd3,0
0f6b73d8,0
ce0f1c39,0
095a232e,0
811b1cad,0
810ba0f2,0
6896a323,1
335d2cbe,0
16440d31,0
c1a34e03,0
83a0b442,0
194a0a5f,0
ebeb3356,0
39b37802,0
dacce34e,0
b288dab0,0
42b3a07e,0
ae9c1682,1
e98d0a6e,1
48524968,0
e366cf49,0
b8e02de9,0
d788c15b,0
ff89dbc6,0
d2c158ed,0
003a36a5,0
38989512,0
ddd8564c,0
1091c05a,0
ae40e3e5,0
da0f16dd,1
c2db0362,1
fe02e6fa,0
1a6d0c6b,0
796907c3,0
29d077da,0
74cea466,0
3122dd19,0
eac1e5bf,0
2c4171fe,0
0dd73f58,0
c5d54210,0
07460575,0
216c88a0,0
7d8879f2,0
ee563b06,0
9a02e7af,0
6b240d23,0
47174479,0
a8dd45d6,0
46465ccf,0
d0a08b20,0
2ddfe122,0
2715dcb5,0
c086b4de,0
82fb367d,0
acc26f7a,0
5c227a66,0
9cef753a,1
67b82801,0
c4800294,0
5c509057,0
da2b8762,0
aaef1a6e,0
49931af8,1
d6d79ab5,0
a158ba72,0
af051c61,0
14ba733e,0
100c03ab,0
ad82461b,0
354c79b0,0
2e8764dc,0
dbde48f5,1
c15a686b,0
b89575ab,0
f2517dc7,0
5b503985,0
2473e08c,0
379a79e2,0
178e5703,1
497e631e,0
93844c6b,0
88c2ad43,0
84c4fdb2,1
195fcb94,0
cbff65e2,0
18e67c4a,0
20f00bd2,1
f632f861,0
63afda9a,0
2cf6f5b4,0
e21bce5b,0
30480d14,0
97158822,0
9ba40344,0
b06e5bf3,0
f8697a1a,0
2182590e,0
68b9ecbc,0
a5382ec7,0
e5d80b10,0
8485b801,0
5867f93f,0
0f9203a9,0
b168b17e,0
8ea079ee,0
1abb1f09,0
eb8578e7,0
e4e42f7b,0
38a3d717,0
0d149bce,0
74a309d2,0
d5ac216f,0
c722e5c8,0
29a5fa15,0
4d2e818f,0
45361705,0
8dc9c7b9,0
5fbe882e,0
7a95a318,1
f9a8d6d3,0
0a4d8341,0
a188996a,0
3ef98856,0
bc6f8e68,0
17c8e4fd,0
ecb3122b,0
1fe0b248,0
d73557d6,0
0ea2e45b,0
f21fd4db,1
8bc0776d,0
12cead33,0
7ecdaaff,0
bbc47b88,0
5f0e49bf,0
e744e698,0
f8481e06,1
49d4e236,0
412c3e73,0
ceaeb3a0,0
37e452f7,0
ca649d21,0
c9a8c1c5,0
a3c214e8,0
4ca1b2cd,0
8184a191,0
cfa4eb70,0
446f3d80,0
bb4caf92,0
20aeb965,0
3a7bcd8f,0
3c338b9d,0
1832de2d,0
ddbec730,0
f0cf8ca5,0
a07f02a2,0
0973c39e,0
b27aef47,0
ec7a5d45,0
8f44df1a,0
3f94798f,0
3b29419c,0
5ac0f369,0
efd9f785,0
01561292,0
1a34abff,0
140665f7,0
b3eeda0d,0
e5a21e1d,0
a0f022e2,0
2a51a383,0
52d796a8,0
3c87dfa2,0
9ce5938b,0
0a66d3fc,1
2dd3a917,0
b0b48f79,0
4680092b,0
282d8ae0,0
9f9108fd,0
6e4a9ccc,0
53d175ef,0
142ad9cd,1
df5a48db,0
040f6921,0
cdbd9ed4,0
a3eb5613,0
028fa4e7,0
800d331f,0
196ac2a9,1
a6925c24,0
d0e709c8,0
c8f6ff21,0
541a6351,0
c7d84ff1,0
d863e31a,0
afaabda3,0
17efdcd5,0
f616270a,0
0a19344d,0
135b9e5b,0
d8b34a5c,0
fa1424eb,0
ab54fd18,0
352de2f3,0
7c8700fd,0
7c62d0f4,0
65617ba8,0
dc774a44,0
d28b2e5a,0
29e6a939,0
4ed89442,0
c88d97b5,0
0a602bf6,0
ecf2c2b6,0
c3ccec79,0
1bf6e15d,0
6ccc9d65,0
c64930e1,0
79e9f43a,0
afef8c57,0
cf835602,0
96a965e2,0
ef1cbed7,0
bac5d34a,0
48f43750,1
e8c7c2f6,0
bd9dc807,1
2777e73c,0
03750527,1
b6062fdf,0
3d090984,0
845c60d6,1
e166e7d7,0
4a0bc905,0
91389f44,1
2f2d8a73,0
a4cfff9e,0
64224069,1
ba349aaa,0
2e3b3166,0
48ae100b,0
909f6b16,0
a1268b2f,0
3eca8b28,0
832b1240,0
bee52739,0
709b24e9,0
45f76561,0
70ad32c2,0
3dd6f49a,0
67ef4257,0
3668e683,0
57a5dbe0,0
03469e8a,0
49d7494f,1
8996f709,0
0f86a4cf,0
55f56649,0
8da17921,0
6a1a0cd5,0
51c3a7c1,0
5fd46bf2,0
d79f5ee2,0
4255847e,0
53870010,0
c4c0f36c,0
599fe788,0
380c9b21,0
428278ce,0
a47e5f78,0
015d2ff5,0
df11e042,1
96c68332,0
3f84d825,0
68fae5be,0
a7485c46,0
94be9f3e,0
16c50cd9,0
29e24bcc,0
3ca578eb,0
4f00ef42,1
d709e533,0
d4b5c781,0
12706055,0
de30f095,1
8d681f34,0
6e03ff92,0
d5f30b59,0
492838fb,0
ed1652af,0
845b7ee1,0
64171fb7,0
86af5af5,0
5558ebec,0
7068dd4f,0
87ef19b1,0
2667176c,0
46eb5d83,0
5e53229c,0
ca9e8c51,0
42a26599,0
8d3a1bce,1
ce21a704,0
530fe0d4,1
df4ca0b0,0
9fd625a0,0
8b60384d,0
8e5828cd,0
2bf661db,0
d8d25e39,0
d21e6121,0
bfcf77db,0
d3c6f83e,0
56edc328,0
d118ff9e,0
9d664578,0
2e6b6f83,0
07f251c6,0
e300f604,0
6f906302,0
b74c0c6d,0
dc921e62,0
0ea9b997,0
b4238ee1,0
ed0ed8cb,0
8df58c5a,0
fab94c0f,0
82cd9ed7,0
d4f806d9,0
8a5fa619,0
b2167c7d,0
bc0af88d,0
50c98194,0
1d25b76a,0
2c1d434b,1
92b97e84,0
b562d4a0,0
27f8fa18,0
081f1cb7,0
4f97ce82,0
731a9d0d,0
ccd0ebe3,0
f9ccc90f,0
45786f3c,0
7eb9ee32,1
26c9f4f8,0
f4de41ad,0
491c1efe,0
b5ce9f23,0
a90ae884,0
e18a5f27,0
087c522d,0
bb6d97f3,0
250449d1,0
6b6845ff,1
0d62c980,0
7d142206,0
77808b4e,0
68562f94,0
74b28738,0
e0ca920e,0
b47dc2a9,0
10dc3dfe,0
deed5962,1
13ef1329,0
c9a05312,0
897f5b54,0
89e96f36,0
56d192f1,1
ff584f42,0
c593b08e,0
abcdbfd3,0
0b556595,0
024d954f,1
e5d7ec5c,0
9cdd0d22,0
6c6036ea,0
3170c25d,0
176e681f,0
f3e6be49,0
173c01f8,0
de7cb5d0,0
7659084d,0
3aaad2da,0
8cea644e,0
8dc7546f,0
38e5db31,0
2284b1d9,0
e875588a,0
346249b9,1
70163952,0
4f9bc985,0
ad05c5c5,0
1aa9691f,0
18da89ad,0
f1801c43,0
8e9c3a3b,0
dee36acf,0
ee29e923,0
4b4f5b4a,0
297ffe90,0
07d6db31,0
4f94168b,0
adf28143,0
37e32759,0
2f5405b6,0
e0663dc5,0
f8372eaa,1
7349ef6b,0
f99e55a6,0
432c515f,0
2ece57d9,1
8f29aae6,0
9726de4c,0
48c76de8,1
d22ec404,0
ff17c3a3,0
df67c43a,0
4fbe739e,0
dce7ed8a,0
b3b8f498,0
ac142c64,0
53f3a5d6,0
e98f3bd0,1
7f28869e,0
5c8debf0,0
1f7db884,0
b03010d7,0
70169705,0
f9d9e13a,0
545b70d5,0
a215d1e7,0
010ebf26,0
31a86e9f,0
aba82618,0
a83afcb2,1
e7025e4d,0
b2151003,0
097b74f7,0
c3102ff8,0
39b3d92e,0
dcdac4da,1
6435a2b8,0
096cd5de,0
f16cea6e,1
50a1206e,0
74a72354,0
9fff1e2a,0
78a92a11,0
c4b1428e,0
80eb545e,0
b6c3b4f3,0
551ca3b5,0
608df192,0
48cc6e9b,0
7f7955e0,0
4414f854,0
99f251db,0
17243ea7,0
62536771,0
f8128e6a,0
7beccc18,0
c8642d87,0
64a949ef,0
199d5252,0
1f7d07b5,0
9324e937,0
ca39d4be,0
1318e537,0
a96efef0,0
b8f2a4d3,0
3b721fd2,0
66fb19a2,1
ee95b9db,0
61501432,0
f2a2599c,0
18211fcf,0
bc43127c,0
0a29077d,0
d3ff60b7,0
2a841ed7,0
f9376254,0
9a14ef3d,0
302738c3,0
6f4a16b5,0
401cdaa2,1
d389cd8b,0
8d2a346f,0
0b7461fc,0
614b1e4f,0
cd4127dc,0
908b84ac,0
3a06b02d,0
4ee124eb,0
44920822,0
e51f1f9b,0
7567241d,0
24471e28,1
2a0ca052,0
b2b1648a,1
2d407d19,0
91ee5dac,0
7405ba75,0
0b154ae3,0
073a874e,0
8ad4ba4f,0
24081c4e,0
197421db,0
4ade6b37,1
0b222139,0
b874240c,0
56e6506d,0
57ee8926,0
ad12b452,0
060b49c1,0
31fa0bdc,0
fc7f3f01,0
cd0cc8b7,0
997dfdba,0
b64c4e42,1
b3585ad7,0
5812fea9,0
d7e68f07,0
e0f7f3af,0
c86e6b5e,1
588a8e2f,0
0c81fdb1,0
9e12700f,0
f1d88279,0
bc039c66,0
482f4679,0
cde7832a,0
2e2c9eee,0
7de6ef14,0
39848968,0
85251356,0
a507e9a4,1
121ecc8c,0
ab87da4c,0
cb4249b2,0
9ece1a8b,0
3a92db63,0
60b5b5bb,0
b771c675,0
35a77bb2,0
c6e8e74e,0
d3d09dd6,1
aabeb43a,1
1d24c04b,0
32201a3f,0
a3941390,0
65e0e5b9,0
370a3dfc,0
0dbc977e,0
217b7f8c,0
d507f8d0,0
4f3bc321,1
9d4de02c,0
bfbb3102,0
cbcb4fbc,0
ebaffeef,0
6753122d,0
1a146b15,0
f53b3deb,0
8af72dde,0
6ac38759,1
fa2f3164,0
580c383a,0
1b833f0a,0
27e83aa2,0
50455a3b,1
82dcef3a,0
eee0534c,0
221b16c7,0
7d48fd9d,1
c687b808,0
c63b037f,0
186ee4a6,0
2a1ba38b,0
89c3c095,0
79f08609,0
c8a67671,0
14e0635a,1
3eb474e7,0
5c6264fb,0
98b72c57,0
7d22e0be,0
e19ea622,0
1014796e,0
628ba1b2,0
e6c298fe,0
429a3561,0
8d0c4cc8,0
50df6202,0
bac960ca,0
396f4f49,0
15bcd93c,0
ed21dea8,0
a2412297,1
f023b902,0
83d2075d,1
91c84ebd,0
9e94eb99,0
d1312654,0
dc7ddae1,0
a39be14f,0
bbdab12b,0
b34d430b,0
53a500a6,0
acf75a62,0
7ff274a3,0
9116cc8d,0
780d81e5,0
29402efa,0
8706c634,0
87af7496,1
40c8fbd7,0
c1909d65,1
5e25c54d,0
cd693797,0
1d362bbb,0
8685802f,0
104e713b,0
939d496a,0
6b74ace2,0
901480cb,0
841a66c6,0
dbdb5459,0
c64a9332,0
c2d62637,0
f865ffa1,0
8601ed82,0
344155ff,0
776b4cf7,0
82c012ca,0
657ef597,0
68c4cc9b,0
15c0c7e0,1
4b02f0b7,0
632f02ea,0
39761a0b,1
100eeaec,0
b6917a48,0
a86defc6,0
93622779,0
41e9ac91,0
1784573d,0
8bd2fd13,0
baf9d90b,0
e5b1dc50,0
1dcd661c,1
fef15059,0
102eadb4,0
3197bccf,0
537f6823,0
def797fe,0
b4582597,0
a1323c65,0
e268d9c5,0
3128ea31,0
949e735a,0
a3847a0a,0
cf9e1d0a,0
6e1f3666,0
6c289adf,0
5abc3e81,0
af925436,0
77a76a8e,1
9f7cfb9e,0
77591d84,0
c19387b3,0
39382297,1
68af0da7,0
39f9ccf5,0
5e078305,0
f41eecdd,0
6df16a40,0
ff5bf570,0
9f1c4ba9,0
5a45df53,0
3be572a7,0
247fa114,0
94538f4b,0
d26e94df,0
2ab0f63e,0
1974a4ff,0
9743f91d,0
b4d3beb3,1
7ced3aff,0
dfdc742c,0
e1c2d2d1,0
3edddabb,0
aef54f7c,0
dc174354,0
4efdcdc5,1
1ac03ec9,0
fb28f2ab,0
9948ce82,1
7f7e6c49,0
b2eee97c,0
9fe9f44a,0
ce6a09fa,0
a702d1f8,1
8a134409,0
d460d26c,0
ddc0468a,0
a089f2ea,0
cbb058ee,0
28220d9f,0
94487d7f,0
888e4384,0
a3164dab,0
fff3abb3,0
f7eef061,1
197743c3,0
698dcf29,0
d7b69708,0
b5311661,0
054bbc6a,0
9f5900fb,0
fc975cdb,0
3e202c21,0
0e836936,0
c4d9f8ba,0
4fc9aa27,0
14364c92,0
a4e85949,0
9718be50,0
9ee07e3c,0
502811c2,0
af31184f,0
abc72775,0
f1e6cb74,0
d1cb5d54,0
5cdc195b,0
4faa8a71,0
bceb1ad0,0
a04ffdc4,0
1dee0afd,0
c523ea07,0
b02b5655,0
7f1a7da3,0
e4133ee4,0
c498b81d,0
1c691b18,0
5fcc5b6e,1
8eddc9ea,0
5e800b7a,0
36c5fc04,0
61528baf,0
4b2c3f51,0
0670f7b4,0
3c8cae92,0
abe4ea78,1
e0175d7d,0
370bfc5d,0
f4eae32b,1
1f0edf09,0
dd1e5eb0,0
4bd81e84,0
99c9906b,0
1ed639f7,0
eebf175e,0
6a152e52,0
717c394d,0
ab4df405,0
3580e5aa,0
beb2e837,0
80009acd,0
5a91db6f,0
61f3e416,1
a47b9187,0
05de3e09,0
48dc5065,0
edcce711,1
85a564fb,1
f962f092,0
42506ea5,0
5a68dcb0,0
8403862f,0
fc48803b,0
a584afed,0
55fbdc9f,0
b1637a4f,0
7bcbcc27,0
3f7aaf1d,0
141328fc,0
ba25ccf9,0
b10b8290,0
b06bf3f1,0
dd2d88ad,1
435c9eb8,0
384f48eb,0
dc2dbc0a,0
4e6215ea,0
71806ff3,1
369518b5,0
89dbbc9f,0
ada98e21,0
8609fbe2,0
273d14d5,0
6e2df556,0
88865ae5,0
b92adf0c,0
79ab709a,0
218fcd65,0
5bb8abae,0
00c707ff,0
235e107e,0
ef023d3c,0
4ad17394,0
3b85e50b,0
a8ab7224,0
75f7b479,0
04f99cf9,0
67f1b06a,0
e029b2df,0
af19862c,0
28924029,0
7a94e5a2,0
7d002341,0
e98e535a,1
af72eef4,0
487251e8,0
8c41b4a8,0
f302031f,0
08377131,0
e911f6e4,0
07c9310e,0
ff58d733,0
de22dc3e,0
14198f76,0
7abc3cc3,0
4f4fcf75,0
772094a1,0
d5db39d0,1
42261064,1
4aa9386c,0
a2e93a82,0
d8276ad5,0
2024b5b4,0
81498925,0
5ceab4c3,0
0e084bea,1
c12d2d2f,0
36a6a115,0
c92e959b,0
ab02c942,0
dcf6d937,0
1bd59ca2,0
e3f6c5db,0
b1a6500f,1
1db0c287,0
a029b279,0
c582b0ec,0
609b088d,0
c5cda015,0
c999b4fe,0
da7af1d1,0
a5f64e81,1
6e50ab99,0
2c133838,0
3780aff5,0
da20f0e5,0
4499dfc6,0
1cd4212a,0
7784df63,0
ff09b605,0
93e30662,0
dbbc3fd7,0
c13bb87c,0
93b79a46,0
9430d0bc,0
e4b8fe96,0
a0bcff81,0
3f10ad90,0
09c98f04,0
99193f74,0
9cbbc630,0
c2ead260,0
b21e4f41,0
5beb70c6,0
b4e65858,0
cb0a6624,0
71007b64,0
beca880c,0
a9bf12c7,0
63dc3399,0
96a73bae,0
1191443b,0
110e3d04,0
2b896294,0
9aec7334,0
cac82ff8,0
f17f6b51,0
ef4d7645,0
f2c3462e,0
6fa549a1,0
abb353ab,0
a4578af7,0
da5b3743,0
6bbe131c,0
2faff9c4,0
3df60b2e,0
c2a75f5e,0
aa48b0e6,0
31a7ce8d,0
0a1a2892,0
5d72cb8f,0
53326f8e,0
9c97b617,0
4825de32,0
680e3cd9,0
0ee65865,0
655803df,0
b7656054,0
09e02d6c,0
3cd8e36b,0
c50db507,0
e4967762,0
ba85e835,0
1b680b0a,0
a3169c0c,0
3b990777,1
ae9a81a0,0
8ffb9a17,0
e6c21095,1
525fc453,0
a60c5465,0
dc2d2e36,1
dcbf589a,0
0e939299,0
3f0a0ccb,0
89292b6d,0
900dd95a,1
dcc59d11,0
b1121d89,0
0e58056b,0
ab2e4f32,0
763e29b4,0
f40e722b,0
fcfe1d56,0
43b36841,0
3e8a2711,0
2ef34a5b,0
a2019acf,0
55728f54,0
778121bb,0
f4aad636,0
89953341,1
4ed54600,0
a400b478,0
a1fa4f1e,0
f7a5a548,0
1d04c7e0,1
40ac0a73,1
7a4ddaf1,0
eef2f1ec,0
c02ee5f7,0
a6894efa,0
1fc7a099,1
069e4171,0
5562a2c3,0
374bc665,0
c889cd8a,0
b088dfc8,0
154cae9b,0
cdd1279a,0
716d30df,0
549bcfa6,0
9b8a8323,0
7056ae73,0
1d322e61,0
8658a2d3,0
3eeaff43,0
e2ab67c0,0
12d06801,0
97ee1c01,0
afe5b114,1
42655384,0
1a88e4e8,0
2dc829fb,0
bd8f7063,0
e6b40964,0
f2e95f73,0
e3d58e4c,1
3b0488a5,1
b0e5d6a9,1
5977d12d,0
1b3a5fdf,0
ad75a6dd,0
ed3a6302,0
e720a668,0
94a7f7db,0
78edd330,0
5111b75f,0
03929131,0
c09a949e,0
f4885434,0
075a9128,0
2c0cc218,0
da7d72ae,0
d2bd571d,0
d960a49a,0
1cc55061,0
3efd2e73,0
7a470da4,0
f4b6a2d9,0
db8c3aff,0
04fcb640,0
fdb114b6,0
cc4bb41d,0
ee1266c7,0
81db53f2,0
b1efed61,0
9e2dec80,0
1da1b0b2,0
5b0a8cf7,1
e39032f3,0
1b0f282e,0
23c7da26,0
9bfe41e0,0
88f43821,1
ccbf5584,0
d9d17656,0
c7c0a563,0
a640f86c,0
b6d39781,0
63257995,0
9f93b18c,0
8d575ce8,0
6cd5905d,0
2eedbb7c,1
d48e8915,1
f45ec9c1,0
a3266423,1
d1b751ca,0
077b1383,0
896950ce,0
47519c53,0
b7d0c031,1
a2cbe5b8,0
f6ee5149,0
bcf8eac6,0
0f4bb5cc,0
30898bb9,0
24b4396d,0
dc1541d8,0
b3bdf5c9,1
b4728f65,0
df48e410,0
179faeb7,0
977c14b4,0
6ac5bc00,0
b8f5a47a,0
02a34dbe,0
697d8a25,0
2681964e,0
60cd5739,0
c1cd08aa,0
a72c0f13,1
a4a97421,0
ffa76407,0
46e4afd7,0
5eb63296,0
7965253d,0
75b6b42a,0
afae3df6,0
891c395e,1
2ae29b14,0
4e03b216,0
75a45b87,0
e2a8df7f,0
fc6a9b8e,0
1e877532,0
c55af173,0
b246dd50,0
ef79653e,0
ebd630b3,0
9e8ba21e,0
b481e7eb,0
9271e730,0
b7037180,0
b9ea0b74,0
0f1fde2f,1
85e6579a,0
0694cc09,1
1253e53f,0
743586d3,0
a4a45744,0
de43a581,0
93cbfcb2,0
83eae589,1
156cdd42,0
ce14a486,0
fa1e1e02,1
c5833e98,0
6756a23f,1
16fd5d36,0
a7f0d795,0
f6101d0f,0
e94ef083,0
d5b51204,1
44abe4f0,0
09373178,0
81df6571,0
2f12e3c2,1
3b1d3f10,0
002eb175,0
37f13f15,0
c69b77cd,0
607d2de3,0
44e51a3d,0
008f1f3d,0
49c8c1e6,0
34c7b193,0
55790f18,0
bf532885,0
c37337c2,0
86cf183c,0
7f75dec1,0
7bed096c,0
42835ff8,0
281cc512,0
6eb089d5,0
d8fb50ea,0
c863a1db,0
9bd2d414,0
730193f6,0
ce666fd8,0
1034b583,0
ead4b272,0
2c81b09c,0
e286f86d,0
9a008283,0
3e439347,0
baa774a3,0
095677b4,0
e8218bf5,1
866d82a2,0
31265189,0
de778e97,0
308d3e18,0
661a21df,0
eae75bba,0
10480b64,0
26fa8116,0
e0b3291c,0
44c093c4,1
2c2c5cda,0
e02489d7,0
d9f2b2a0,0
0e026f08,0
ef97a075,0
75336995,0
12a1f771,0
5c49f1cb,0
c89a08d7,0
1e89b2ad,0
c9f7f182,0
fc5caee8,0
5efd8642,1
2cb402d9,0
81aaac1d,0
6fc26438,0
a79450bb,0
b2bb21ff,0
e18f5b53,0
35bba6eb,0
6ce0a630,0
b234a710,0
b3cea22f,0
a4134aab,0
19889383,0
39639b10,0
0f7c7335,0
6b6629db,0
d3513746,0
1788f28d,0
751d9011,0
a89893bf,1
6c47235e,0
a8d1d805,0
b321528e,0
200963e9,0
47cea393,0
4651d345,0
9c7e6481,0
ef8d0358,0
756a822b,0
5aa0012a,0
9643ab6e,0
95294a29,0
7133502a,0
8fe7fc98,0
d11aa94f,0
12133106,0
6593862c,1
5237aa63,0
2a6ca2d4,0
55de56ec,0
e6ae0ed3,0
a699bab0,0
2f573536,0
33450c3a,0
1c6f6fe0,0
6b7ba5be,0
3cca6b21,0
8b670b4e,0
2f9ace12,0
0a99275e,0
2d5fe2a5,0
2525eeaf,0
373a2e9f,0
af173a25,0
f2bcd1e6,1
30b2415c,0
bea259fe,0
58d391bd,0
072472d5,0
95796a10,1
416f843f,0
fc7881c6,0
7388e072,0
fbd0405f,0
1f52ff8f,1
8b216c31,0
37442783,0
4769ae9e,0
1e996eda,1
b40c5d29,0
d8c202d8,0
2127e08e,0
0d42cf79,0
4565fd7d,0
8f48c8be,0
af3411e3,0
28054d3f,0
0c7f3ac0,0
112c823c,0
3151bfa4,0
e7905aae,0
7102a1c7,0
b3b37caa,0
556d307b,0
f221e9d8,0
527dd088,0
79d7b1e8,0
b7fdfc2d,0
a3bd5f79,0
37064029,1
61f01487,0
cc9d7dcd,0
7c38e968,1
0f42c9b8,0
84f0a68d,0
5bf140c2,0
1aba3abd,0
929f50cf,0
e54aec5f,1
b69fcc29,0
729a46ae,1
d82f136f,0
35ff5a07,0
4ef598cb,0
f399f1ce,0
0210a011,0
904ab4f2,0
5d724959,0
fc58941e,0
405a09e2,1
d3996db5,0
ac02103b,0
fda4bb3f,0
d82bfed9,0
1a06c23c,0
d854ec08,0
1e725af7,1
77aa0bc7,0
1dbabb33,0
9163a023,0
8e090f0f,1
0e7fbd79,0
61f52d6a,0
6873975a,0
5d925c70,0
e33bc5ba,1
07f05de0,0
5c311d49,0
5bc33562,0
f5cd92d4,0
a71acefc,1
fb73af02,0
febcacc1,0
82f67d25,0
a71a7323,0
d706ca38,0
793b2d78,0
98daa855,0
2a8c1b01,0
ecc49ed1,0
214580af,0
08d7424d,1
10873b7f,0
1196673a,0
0fee10c9,1
1142aa01,1
127821dd,0
f3bbacaf,0
5ade3f7b,0
d34100bf,0
34a6d3df,0
e1031720,0
babf611f,0
7d91ca23,0
cf21e234,0
c29567f9,0
2c81c6a0,1
c7c04971,0
c2dc852e,0
fd2b1c48,0
53b15e8f,0
d958f72d,1
9d417c74,0
f41768dd,0
3157e02b,0
cb8796d9,0
2c87d773,0
50ca4ec1,0
cd47c82f,0
b3a8b28b,0
9c4423f3,0
94611450,0
62a23bb4,0
0a8f2f78,0
c76856cf,0
d5ea936f,0
9bf452d7,0
822d86b9,0
6fdcea1c,1
b532e2c2,0
d08a79ef,0
f9c0e136,0
92791f13,0
c3f360c8,0
db3e4da0,0
61424291,0
d81355de,0
ba0fa868,0
1fb86ff7,0
066eae08,0
79324b90,0
f3f0c056,0
b18e7b47,0
dde12b84,0
e339d982,0
7bebecb5,1
46dac13f,0
e12d4cc8,1
9b897422,0
abe4da97,0
eaf894f4,0
ef3afa90,0
7eb221b2,0
33f33938,0
203e8be4,0
5e577f0d,0
3a73f128,0
548af330,0
1a53641d,0
fba8c419,0
e7eaebd5,1
a19afbcc,0
914295e0,0
9adfc174,1
503f9718,0
eda2ac99,0
a822107e,1
3ec0a0ef,0
3287e3f9,0
6bc9f26a,0
3319455d,0
1ec0f98b,0
7258e20a,0
d9ed5382,1
02e5458c,0
e1c40e54,1
71b9d49e,0
b4efee0f,0
82e816d1,0
2d2ea986,0
57a19c97,1
b4dc8f6a,0
8a853d03,0
96ab9f21,0
e34fd3f1,0
7c09af16,0
a229dcd6,0
430ee774,0
55b6e67b,0
73693342,1
7e166818,0
b7f5a490,0
1bb20386,0
e7deff85,1
731609bc,0
8a44cc85,0
cb5072d7,0
ce921a37,0
5fb60ab1,0
a24a35a6,0
473bbfcd,0
cd04d988,0
c03aeed1,0
2203fb94,0
68497a9b,0
4cc3ff66,0
5035aa08,0
1893e934,0
86d7eb44,0
57400704,0
07eeb220,1
8a336279,0
9a32fd46,0
c893954e,0
16c06284,0
74094eca,0
2845359d,0
cdd5ec22,0
e4881823,0
e78ee537,0
98eba8bf,0
ecd53acc,0
b1602372,1
45003bb1,0
6e3bea5b,0
deaa6188,0
f324fdce,1
1e905706,0
f30872f0,0
482006ba,0
0fd70f97,1
d3c27705,0
afbb1d66,0
ce4c3ac6,1
c8ab7c44,0
d6ccd9fb,0
a52fb87a,1
bdea2187,0
66794412,0
dc54518a,0
bc528296,0
d54a8129,0
732e2c4d,1
d657ed42,0
fabb479e,1
949e7bad,0
86f502fa,0
d56741e8,0
d7c67652,0
1287977e,0
649923ec,0
55d25dd3,0
10e9b43d,0
b595e7a6,0
d8f73deb,0
cd8ad6dc,0
e487d826,0
214431d7,0
032faad0,0
2562f632,1
b1466993,0
b2c3108a,0
360ba6b9,0
d29ee1e9,0
4018aac2,0
ec453770,0
4d7e7a37,0
3432d17d,0
e688ffc5,0
21d28866,0
9f2aaf25,0
e9dbc6e6,0
4086e8bf,1
85208e44,0
fa59f086,0
30ef97d9,0
661cf907,0
afbbde0e,0
2bf90eda,0
00965884,0
8f1835dd,0
57fb3c0d,0
873778bd,0
dfe0ca1d,0
5a7e0546,0
5a1381af,0
bddaec45,0
0cee2d06,0
0ba1a9b2,0
ca89ec46,0
7253d97a,0
db813e51,0
920b51cf,1
6ce97da2,0
f0e6c21b,0
47c5030f,0
e8892c48,0
7f4bec90,0
c5a22821,0
95bff5fa,1
65b1bf95,0
cf15e6e9,0
b154e1d5,0
cc2e1420,0
a0c3d387,0
ddb7d78b,0
04905955,0
392a3830,0
03bcff99,0
8133e2c5,0
afa8fb3c,0
74f695eb,0
8d1304d2,0
35205a99,0
edc98ff5,0
c3f8a9f6,0
013a727d,0
2e36525b,0
1b38f4fe,0
77ffdf51,0
474a2f94,1
9ffe7733,0
649f119c,0
ecb82d8d,0
aac1cd09,0
58da2812,0
ac532334,0
d0fd26a5,0
21b47c41,0
7f8441e5,1
802ba2ea,0
dd18b393,0
c11a2734,0
4a11398e,0
5f54ae77,0
44af8807,0
cf5d35f7,1
5c97f694,0
102efc5f,0
a27b49e0,1
8ad3bec1,0
43c0a8d3,0
bd5776c2,0
c37c6848,0
12438eb9,0
e44fe0b8,0
4bd708c1,1
8cfb7cdd,0
4b5440a9,0
2c3c0033,0
7911fc47,0
399140fc,0
f45fcbd2,0
4c48cb4c,1
b9ee2a39,0
d365a5d2,0
0c74be68,0
88048d54,0
0a439eef,0
203569d3,0
af8e2adf,1
596d6cfc,0
14a7ccf6,0
4e3833b2,0
f18cae36,0
4e511418,0
426b176a,0
0415852a,0
436f9713,0
dfc7259d,0
002b7555,0
64a392cd,0
d42afd6f,0
b558514b,0
42dedda4,1
12bf3246,0
1d2e473a,0
349cc5ce,0
c2cbffed,0
bf376254,0
d7b32d2d,0
cdae95ef,0
39c4060d,0
83faad3c,0
523f1f20,0
